,movieId,imdbId,tmdbId,title,genres,Overview
3513,4801,33836,43802.0,"Little Foxes, The (1941)",Drama,"The ruthless, moneyed Hubbard clan lives in, and poisons, their part of the deep South at the turn of the 20th century. Regina Giddons née Hubbard has her daughter under her thumb. Mrs. Giddons is estranged from her husband, who is convalescing in Baltimore and suffers from a terminal illness. But she needs him home, and will manipulate her daughter to help bring him back. She has a sneaky business deal that she's cooking up with her two elder brothers, Oscar and Ben. Oscar has a flighty, unhappy wife and a dishonest worm of a son. Will the daughter have to marry this contemptible cousin? Who will she grow up to be - her mother or her aunt? Or can she escape the fate of both?"
3514,4802,53143,9660.0,Operation Petticoat (1959),Action|Comedy|Romance|War,"A World War II submarine commander finds himself stuck with a damaged sub, a con-man executive officer, and a group of army nurses."
3515,4803,67588,15393.0,Play Misty for Me (1971),Drama|Thriller,"A brief fling between a male disc jockey and an obsessed female fan takes a frightening, and perhaps even deadly turn when another woman enters the picture."
3516,4804,55312,248.0,Pocketful of Miracles (1961),Comedy|Drama,"Boozy, brassy Apple Annie, a beggar with a basket of apples, is as much a part of downtown New York as old Broadway itself. Bootlegger Dave the Dude is a sucker for her apples -- he thinks they bring him luck. But Dave and girlfriend Queenie Martin need a lot more than luck when it turns out that Annie is in a jam and only they can help: Annie's daughter Louise, who has lived all her life in a Spanish convent, is coming to America with a Count and his son. The count's son wants to marry Louise, who thinks her mother is part of New York society. It's up to Dave and Queenie and their cronies to turn Annie into a lady and convince the Count and his son that they are hobnobbing with New York's elite."
3517,4808,108473,1644.0,"Vanishing, The (1993)",Mystery|Thriller,"A young woman mysteriously disappears, sending her boyfriend Jeff on a years-long quest to find her. Not even a new love can keep him from his obsessive search. All the while, the calculating psychopath who kidnapped his girlfriend stalks Jeff, ultimately taking him through the exact same steps that led to the crime. In order to find out what happened, Jeff must put his own life in the hands of this devious stranger."
3518,4809,86312,12502.0,Silkwood (1983),Drama,"The story of Karen Silkwood, a metallurgy worker at a plutonium processing plant who was purposefully contaminated, psychologically tortured and possibly murdered to prevent her from exposing blatant worker safety violations at the plant."
3519,4810,76172,66092.0,I Never Promised You a Rose Garden (1977),Drama,A disturbed and institutionalized 16-year-old girl struggles between fantasy and reality.
3520,4811,79766,10373.0,Quadrophenia (1979),Drama|Musical,"Based on the 1973 rock opera album of the same name by The Who, this is the story of 60s teenager Jimmy. At work he slaves in a dead-end job. While after, he shops for tailored suits and rides his scooter as part of the London Mod scene."
3521,4812,91993,13766.0,SpaceCamp (1986),Adventure|Sci-Fi,"Andie Bergstrom, an astronaut eagerly awaiting her first trip to space, runs a summer camp for teenagers with her NASA-employed husband, Zach. One night during an engine test, Andie and four teenage campers are accidentally shot into space. Together, the group -- which includes Kathryn, a pilot-in-training, and Tish, a ditz with a perfect memory -- must work together to operate the spacecraft and return home."
3522,4813,44207,16380.0,When Worlds Collide (1951),Sci-Fi,"When a group of astronomers calculate a star is on a course to slam into Earth, a few days before, it's accompanying planet will first pass close enough to the Earth to cause havoc on land and sea. They set about building a rocket so a few selected individuals can escape to the planet."
3523,4814,260866,12103.0,Don't Say a Word (2001),Thriller,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret.."
3524,4815,252501,11313.0,Hearts in Atlantis (2001),Drama,A widowed mother and her son change when a mysterious stranger enters their lives.
3525,4816,196229,9398.0,Zoolander (2001),Comedy,"Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. It's a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories like Matilda can Derek make the world safe for male models everywhere."
3526,4818,245891,45864.0,Extreme Days (2001),Action|Adventure|Comedy|Drama,"As four lifelong friends, Will, Bryan, Matt, and Corey, are on the road trip they've been planning their whole lives, Corey's beloved grandfather unexpectedly dies. When going to claim Corey's inheritance, the gang meets Matt's beautiful cousin Jessie and embark on a hilarious, extreme sports-filled adventure."
3527,4821,206314,10866.0,Joy Ride (2001),Adventure|Thriller,"Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer."
3528,4822,273799,34549.0,Max Keeble's Big Move (2001),Children|Comedy,"Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all."
3529,4823,240890,9778.0,Serendipity (2001),Comedy|Romance,"Although strangers Sara and Jonathan are both already in relationships, they realize they have genuine chemistry after a chance encounter – but part company soon after. Years later, they each yearn to reunite, despite being destined for the altar. But to give true love a chance, they have to find one another again."
3530,4825,240419,58429.0,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama,"Mecha and Gregorio are at their rundown country place near La Ciénaga with their teen children. It's hot. The adults drink constantly; Mecha cuts herself, engendering a trip to the hospital and a visit from her son José. A cousin, Tali, brings her children. The kids are on their own, sunbathing by the filthy pool, dancing in town, running in the hills with shotguns, driving cars without licenses. One of the teen girls loves Isabel, a family servant constantly accused of stealing. Mother and son, son and sisters, teen and Isabel are in each other's beds and bathrooms with a creepy intimacy. With no adults paying attention, who's at risk?"
3531,4826,80437,16121.0,"Big Red One, The (1980)",Action|Adventure|Drama|War,"A veteran sergeant of World War I leads a squad in World War II, always in the company of the survivor Pvt. Griff, the writer Pvt. Zab, the Sicilian Pvt. Vinci and Pvt. Johnson, in Vichy French Africa, Sicily, D-Day at Omaha Beach, Belgium and France, and ending in a concentration camp in Czechoslovakia where they face the true horror of war."
3532,4827,80464,40220.0,"Boogeyman, The (1980)",Horror,"A young girl witnesses her brother murder a man through a reflection in a mirror. Twenty years later the mirror is shattered, freeing his evil spirit, which seeks revenge for his death."
3533,4828,82100,166.0,"Party, The (Boum, La) (1980)",Comedy|Romance,"A thirteen-year-old French girl deals with moving to a new city and school in Paris, while at the same time her parents are getting a divorce."
3534,4830,80474,1623.0,Brubaker (1980),Crime|Drama,The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.
3535,4831,80492,40932.0,Can't Stop the Music (1980),Comedy|Musical,A loose biography of seminal disco hit-makers The Village People and their composer  Jacques Morali.
3536,4833,80516,13550.0,"Changeling, The (1980)",Horror|Mystery|Thriller,"After a tragic event happens, composer John Russell moves to Seattle to try to overcome it and build a new and peaceful life in a lonely big house that has been uninhabited for many years. But, soon after, the obscure history of such an old mansion and his own past begin to haunt him."
3537,4835,80549,16769.0,Coal Miner's Daughter (1980),Drama,"Biography of Loretta Lynn, a country and western singer that came from poverty to fame."
3538,4836,80556,42158.0,"Competition, The (1980)",Drama|Romance,"The movie centers on a piano competition whose winner is assured of success. It is Paul's last chance to compete, but newcomer Heidi may be a better pianist. Can romance be far away? Will she take a dive despite the pressure to win from her teacher, Greta, or will she condemn Paul to obscurity?"
3539,4840,80610,1716.0,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance,"In occupied Paris, an actress married to a Jewish theater owner must keep him hidden from the Nazis while doing both of their jobs."
3540,4844,219965,3172.0,Bandits (2001),Comedy|Crime|Romance,Two bank robbers fall in love with the girl they've kidnapped.
3541,4845,250310,17708.0,Corky Romano (2001),Comedy|Crime,"Corky Romano is a bumbling, simpleton, veterinarian and the youngest, outcast son of an aging gangster, named Pops Romano, who calls upon Corky to infiltrate the local FBI and retrieve and destroy evidence being used to incriminate Pops for racketeering charges."
3542,4846,108148,12780.0,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,"Iron Monkey is a Hong Kong variation of Robin Hood. Corrupt officials of a Chinese village are robbed by a masked bandit known as ""Iron Monkey"", named after a benevolent deity. When all else fails, the Governor forces a traveling physician into finding the bandit. The arrival of an evil Shaolin monk, brings the physician and Iron Monkey together to battle the corrupt government."
3543,4847,243255,570.0,Fat Girl (À ma soeur!) (2001),Drama,"Anaïs is twelve and bears the weight of the world on her shoulders. She watches her older sister, Elena, whom she both loves and hates. Elena is fifteen and devilishly beautiful. Neither more futile, nor more stupid than her younger sister, she cannot understand that she is merely an object of desire. And, as such, she can only be taken. Or had. Indeed, this is the subject: a girl's loss of virginity. And, that summer, it opens a door to tragedy."
3544,4848,166924,1018.0,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project."
3545,4849,206963,25641.0,My First Mister (2001),Comedy|Drama,"Leelee Sobieski is brash, abrasive and vulnerable as a teenage child of divorce who hides her pain behind a mask of hard-edged gothic rebellion. Albert Brooks plays a man who is her total opposite, a precise and well-ordered menswear store owner of forty-nine who manages limited expectations and protects lonely secrets with pleasant ritual and quiet, ironic reserve. These two total opposites collide in conflict then come together in a surprising alliance, changing each other's lives forever."
3546,4850,164917,16767.0,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,An elite superhuman agent must stop a foreign military unit from seizing control of an ancient artifact that holds the key to ultimate power.
3547,4852,166110,11380.0,Bones (2001),Horror,"Over 20 years after his death by a gunshot, Jimmy Bones comes back as a ghost to wreak revenge on those who killed him and to clean up his neighborhood."
3548,4855,66999,984.0,Dirty Harry (1971),Action|Crime|Thriller,"When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself."
3549,4857,67093,14811.0,Fiddler on the Roof (1971),Drama|Musical,"This lavishly produced and critically acclaimed screen adaptation of the international stage sensation tells the life-affirming story of Tevye (Topol), a poor milkman whose love, pride and faith help him face the oppression of turn-of-the-century Czarist Russia. Nominated for eight Academy Awards."
3550,4860,87666,55727.0,Making the Grade (1984),Comedy,"Lazy preppie Palmer Woodrow hires street-smart Eddie Keaton to go to school for him while he lives it up in Europe. Eddie falls in love with preppie gal Tracey, upsetting Biff, the Hoover Academy bully. When his bookie from the old neighborhood, Dice, comes to collect on Eddie's gambling debts and Palmer returns early from Europe, the the scheme slowly starts to unravel. Soon, Eddie can't even tell whose side he's really on."
3551,4862,102555,9585.0,Not Without My Daughter (1991),Drama,"An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well."
3552,4863,72979,14267.0,Female Trouble (1975),Comedy|Crime,"The life and times of Dawn Davenport, showing her progression from bratty schoolgirl to crazed mass murderer - all of which stems from her parents' refusal to buy her cha-cha heels for Christmas."
3553,4864,105601,45929.0,Titanica (1992),Documentary|IMAX,"Titanica is a fascinating non-fiction drama which tells the story of the 1991 expedition to the wreck of the Titanic, the ""unsinkable"" luxury liner which collided with an iceberg and sank on April 15, 1912, losing 1,522 lives. Viewers experience the adventure, drama and danger of deep sea exploration through the activities of an international expedition team composed of unique and colourful characters, each with their own personal interest in the legendary wreck. Combining spectacular life-size images of the shattered remains on the ocean floor with recollections by survivor Eva Hart and computer-enhanced archival photographs, Titanica brings to life a remarkable tale of history, science and human ambition. IMAX"
3554,4865,120681,768.0,From Hell (2001),Crime|Horror|Mystery|Thriller,Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.
3555,4866,272020,2100.0,"Last Castle, The (2001)",Action,A Court Martialed general rallies together 1200 inmates to rise against the system that put him away.
3556,4867,200027,11091.0,Riding in Cars with Boys (2001),Comedy|Drama,"A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father."
3557,4871,246628,18192.0,Focus (2001),Drama,"In the waning months of World War II, a man and his wife are mistakenly identified as Jews by their anti-Semitic Brooklyn neighbors. Suddenly the victims of religious and racial persecution, they find themselves aligned with a local Jewish immigrant in a struggle for dignity and survival."
3558,4873,243017,9081.0,Waking Life (2001),Animation|Drama|Fantasy,"Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life."
3559,4874,272152,167.0,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,"Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations."
3560,4876,245674,9378.0,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,"Arthur and his two children, Kathy and Bobby, inherit his Uncle Cyrus's estate: a glass house that serves as a prison to 12 ghosts. When the family, accompanied by Bobby's Nanny and an attorney, enter the house they find themselves trapped inside an evil machine ""designed by the devil and powered by the dead"" to open the Eye of Hell. Aided by Dennis, a ghost hunter, and his rival Kalina, a ghost rights activist out to set the ghosts free, the group must do what they can to get out of the house alive."
3561,4877,236019,27444.0,Better Than Sex (2000),Comedy|Romance,After a one-night stand a couple is faced with the terrifying possibility of what they really want.
3562,4878,246578,141.0,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes."
3563,4879,253126,10034.0,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama,A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for $2 million.
3564,4880,264796,11457.0,Life as a House (2001),Drama,"When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father."
3565,4881,243133,10778.0,"Man Who Wasn't There, The (2001)",Crime|Drama,"A tale of murder, crime and punishment set in the summer of 1949. Ed Crane, a barber in a small California town, is dissatisfied with his life, but his wife Doris' infidelity and a mysterious opportunity presents him with a chance to change it."
3566,4883,234988,67385.0,"Town is Quiet, The (Ville est tranquille, La) (2000)",Drama,"A dark tale of working-class life in Marseilles, a city in crisis. Interesting characters include a hard-bitten but compassionate fish market worker with a drug addicted daughter and a moody bartender with a shocking secret life."
3567,4885,249478,11456.0,Domestic Disturbance (2001),Thriller,A divorced father discovers that his 12-year-old son's new stepfather is not what he made himself out to be.
3568,4886,198781,585.0,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world."
3569,4887,267804,10796.0,"One, The (2001)",Action|Sci-Fi|Thriller,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.
3570,4888,275719,23949.0,Tape (2001),Drama,Three old high school friends meet in a Michigan motel room to dissect painful memories from their past.
3571,4889,252503,11088.0,Heist (2001),Crime|Drama,"Joe Moore has a job he loves. He's a thief. His job goes sour when he gets caught on security camera tape. His fence, Bergman, reneges on the money he's owed, and his wife may be betraying him with the fence's young lieutenant. Moore and his partner, Bobby Blane, and their utility man, Pinky Pincus, find themselves broke, betrayed, and blackmailed. Moore is forced to commit his crew to do one last big job."
3572,4890,256380,9889.0,Shallow Hal (2001),Comedy|Fantasy|Romance,"A shallow man falls in love with a 300 pound woman because of her ""inner beauty""."
3573,4893,80130,45964.0,When a Stranger Calls (1979),Horror|Thriller,"A psychopathic killer terrorizes a babysitter, then returns seven years later to menace her again."
3574,4896,241527,671.0,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame."
3575,4898,234354,20794.0,Novocaine (2001),Comedy|Crime|Mystery|Thriller,A dentist finds himself a murder suspect after a sexy patient seduces him into prescribing her drugs
3576,4899,265087,11469.0,Black Knight (2001),Adventure|Comedy|Fantasy,"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After nearly drowning in the moat, he awakens to find himself in 14th century England."
3577,4900,253798,14369.0,Out Cold (2001),Comedy,"Rick Rambis and his friends are having the time of their lives on Bull Mountain—until the legendary Papa Muntz' son decides to sell the mountain to a sleazy land developer, have the staff fired and turn Bull Mountain into 'Yuppieville'."
3578,4901,266987,1535.0,Spy Game (2001),Action|Crime|Drama|Thriller,"On the day of his retirement, a veteran CIA agent learns that his former protégé has been arrested in China, is sentenced to die the next morning in Beijing, and that the CIA is considering letting that happen to avoid an international scandal."
3579,4902,256009,1433.0,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,"Spain, 1939. In the last days of the Spanish Civil War, the young Carlos arrives at the Santa Lucía orphanage, where he will make friends and enemies as he follows the quiet footsteps of a mysterious presence eager for revenge."
3580,4903,247425,1999.0,In the Bedroom (2001),Drama,"Summertime on the coast of Maine, ""In the Bedroom"" centers on the inner dynamics of a family in transition. Matt Fowler is a doctor practicing in his native Maine and is married to New York born Ruth Fowler, a music teacher. His son is involved in a love affair with a local single mother. As the beauty of Maine's brief and fleeting summer comes to an end, these characters find themselves in the midst of unimaginable tragedy."
3581,4909,82558,12472.0,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi,"After being exposed to a bizarre mixture of household chemicals, Pat Kramer begins to shrink. This baffles scientists, makes parenting difficult, warms the hearts of Americans, and captures the attention of a group of people who want to take over the world. This evil group plots to kidnap Pat and perform experiments on her so that they can eventually shrink everyone."
3582,4911,76221,11834.0,Jabberwocky (1977),Adventure|Comedy|Fantasy,A medieval tale with Pythonesque humour: After the death of his father the young Dennis Cooper goes to town where he has to pass several adventures. The town and the whole kingdom is threatened by a terrible monster called 'Jabberwocky'. Will Dennis make his fortune? Is anyone brave enough to defeat the monster?
3583,4912,62994,16085.0,Funny Girl (1968),Drama|Musical|Romance,"The story of the life of comedienne Fanny Brice, from her early days in the Jewish slums of the Lower East Side, to the height of her career with the Ziegfeld Follies, including her marriage to and eventual divorce from her second husband, Nick Arnstein."
3584,4914,53472,269.0,Breathless (À bout de souffle) (1960),Crime|Drama|Romance,A young car thief kills a policeman and tries to persuade a girl to hide in Italy with him.
3585,4915,83630,16441.0,"Beastmaster, The (1982)",Action|Adventure|Fantasy,"Dar, is the son of a king, who is hunted by a priest after his birth and grows up in another family. When he becomes a grown man his new father is murdered by savages and he discovers that he has the ability to communicate with the animals, which leads him on his quest for revenge against his father's killers."
3586,4916,74899,11422.0,Midway (1976),Drama|War,"This war drama depicts the U.S. and Japanese forces in the naval Battle of Midway, which became a turning point for Americans during World War II."
3587,4917,76342,31037.0,MacArthur (1977),Drama,"The film portrays MacArthur's (Gregory Peck) life from 1942, before the Battle of Bataan, to 1952, the time after he had been removed from his Korean War command by President Truman (Ed Flanders) for insubordination, and is recounted in flashback as he visits West Point."
3588,4919,90095,10656.0,Subway (1985),Crime|Drama|Romance|Thriller,"Fred, a raffish safe blower, takes refuge in the Paris Metro after being chased by the henchmen of a shady businessman from whom he has just stolen some documents. While hiding out in the back rooms and conduits of the Metro, Fred encounters a subterranean society of eccentric characters and petty criminals."
3589,4920,35140,32847.0,"Now, Voyager (1942)",Drama|Romance,A woman suffers a nervous breakdown and an oppressive mother before being freed by the love of a man she meets on a cruise.
3590,4921,24264,39938.0,Little Women (1933),Drama|Romance,"Little Women is a coming-of-age drama tracing the lives of four sisters: Meg, Jo, Beth and Amy. During the American Civil War, the girls father is away serving as a minister to the troops. The family, headed by their beloved Marmee, must struggle to make ends meet, with the help of their kind and wealthy neighbor, Mr. Laurence, and his high spirited grandson Laurie."
3591,4925,77321,14584.0,"Cheap Detective, The (1978)",Comedy,"A spoof of the entire 1940s detective genre. San Francisco private detective, Lou Pekinpaugh is accused of murdering his partner at the instigation of his mistress—his partner's wife."
3592,4926,209037,58886.0,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical,
3593,4927,76299,72277.0,"Last Wave, The (1977)",Fantasy|Mystery|Thriller,"Australian lawyer David Burton agrees with reluctance to defend a group of Aboriginal people charged with murdering one of their own. He suspects the victim was targeted for violating a tribal taboo, but the defendants deny any tribal association. Burton, plagued by apocalyptic visions of water, slowly realizes danger may come from his own involvement with the Aboriginal people and their prophecies."
3594,4928,75824,5781.0,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama,"After dumping a bucket of water on a beautiful young woman from the window of a train car, wealthy Frenchman Mathieu, regales his fellow passengers with the story of the dysfunctional relationship between himself and the young woman in question, a fiery 19-year-old flamenco dancer named Conchita. What follows is a tale of cruelty, depravity and lies -- the very building blocks of love."
3595,4929,84809,23805.0,"Toy, The (1982)",Comedy,"On one of his bratty son Eric's annual visits, the plutocrat U.S. Bates takes him to his department store and offers him anything in it as a gift. Eric chooses a black janitor who has made him laugh with his antics. At first the man suffers many indignities as Eric's ""toy"", but gradually teaches the lonely boy what it is like to have and to be a friend."
3596,4932,80661,11033.0,Dressed to Kill (1980),Mystery|Thriller,"A mysterious, tall, blonde woman wearing sunglasses murders one of a psychiatrist's patients, and now she's after the prostitute who witnessed it."
3597,4936,80716,3537.0,Fame (1980),Drama|Musical,A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.
3598,4939,80736,8738.0,"Final Countdown, The (1980)",Action|Sci-Fi,"During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941—mere hours before the Japanese attack on Pearl Harbor."
3599,4941,80745,3604.0,Flash Gordon (1980),Action|Adventure|Sci-Fi,A football player and his friends travel to the planet Mongo and find themselves fighting the tyrant—Ming the Merciless—to save Earth.
3600,4942,52564,6974.0,"Angry Red Planet, The (1959)",Sci-Fi,The first manned flight to Mars returns after having been out of communications since it had arrived on Mars. What would it reveal?
3601,4945,74483,10649.0,"Enforcer, The (1976)",Crime,"Dirty Harry Callahan returns again, this time saddled with a rookie female partner. Together, they must stop a terrorist group consisting of angry Vietnam veterans."
3602,4946,82350,42566.0,"Eye for an Eye, An (1981)",Action|Crime|Thriller,Sean Kane is forced to resign from the San Francisco Police Department's Narcotics Division when he goes berserk after his partner is murdered. He decides to fight alone and follows a trail of drug traffickers into unexpected high places.
3603,4947,76070,17689.0,"Gauntlet, The (1977)",Action,Phoenix cop Ben Shockley is well on his way to becoming a derelict when he is assigned to transport a witness from Las Vegas. The witness turns out to be a belligerent prostitute with mob ties—and incriminating information regarding a high-ranking figure.
3604,4951,100054,10847.0,Lord of the Flies (1990),Adventure|Drama|Thriller,"Stranded on an island, a group of schoolboys degenerate into savagery."
3605,4952,89622,33525.0,Morons From Outer Space (1985),Comedy|Sci-Fi,"The story begins on a small spaceship docking with a refueling station. On board are a group of four aliens, Bernard, Sandra, Desmond, and Julian. During a particularly tedious period of their stay at the station, the other three begin playing with the ship’s controls while Bernard is outside playing spaceball. They accidentally disconnect his part of the ship, leaving him stranded while they crash into a large blue planet close by (Earth)."
3606,4953,76535,27591.0,"People That Time Forgot, The (1977)",Adventure|Sci-Fi,"A sequel to The Land That Time Forgot. Major Ben McBride organises a mission to the Antarctic wastes to search for his friend (Doug McClure) who has been missing in the region for several years. McBride's party find themselves in a world populated by primitive warriors and terrifying prehistoric creatures, all of whom they must evade in order to get back safely"
3607,4954,54135,299.0,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,Danny Ocean and his gang attempt to rob the five biggest casinos in Las Vegas in one night.
3608,4956,81568,42160.0,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller,"While on the run from the police, Steve Railsback hides in a group of moviemakers where he pretends to be a stunt man. Both aided and endangered by the director he avoids both the police and sudden death as a stuntman. The mixture of real danger and fantasy of the movie is an interesting twist for the viewer as the two blend in individual scenes."
3609,4957,86383,10650.0,Sudden Impact (1983),Crime|Thriller,"When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice."
3610,4958,159273,8007.0,Behind Enemy Lines (2001),Action|Drama|War,"While flying a routine reconnaissance mission over Bosnia, fighter pilot Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer decides to risk his career and launch a renegade rescue mission to save his life."
3611,4959,242252,19076.0,"Affair of the Necklace, The (2001)",Drama,"In pre-Revolutionary France, a young aristocratic woman left penniless by the political unrest in the country, must avenge her family's fall from grace by scheming to steal a priceless necklace."
3612,4961,282856,50562.0,Pornstar: The Legend of Ron Jeremy (2001),Documentary,"Porn Star: The Legend of Ron Jeremy offers audiences a penetrating look inside the world of Ron Jeremy, America's most unlikely sex star and hero to millions. With nearly 25 years in the adult film industry and over 1,600 films to his credit, Ron Jeremy is huge. In his world, Ron reigns supreme-he's made millions of dollars and slept with thousands of beautiful women, and is indisputably the industry's biggest star. And everyone who's anyone knows Ron-a pop icon to millions, he is a beacon of hope for many American male, since he stands as living proof that pretty much anyone can get some. So how did such a classically unhandsome, big and hairy guy ever get to be suchia super stud? In one of the most fascinating and entertaining comedies of the last year, audiences finally get a chance to get inside the life and times of Ron Jeremy, and find out what's really behind the hardest working man in show business."
3613,4962,193560,13503.0,Texas Rangers (2001),Adventure|Western,"Ten years after the Civil War has ended, the Governor of Texas asks Leander McNelly to form a company of Rangers to help uphold the law along the Mexican border. With a few veterans of the war, most of the recruits are young men who have little or no experience with guns or policing crime."
3614,4963,240772,161.0,Ocean's Eleven (2001),Crime|Thriller,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess."
3615,4964,233841,43774.0,Baran (2001),Adventure|Drama|Romance,"In a building site in present-day Tehran, Lateef, a 17-year-old Kurdish worker is irresistibly drawn to Rahmat, a young Afghan worker. When Lateef is given heavier tasks to compensate for new Afghan worker Rahmat, he resents his displacement and treats Rahmat cruelly. After one of his pranks, however, Lateef discovers Rahmat's secret--he is a girl named Baran. Latif's heart softens towards Baran and he shows his new affection for her by doing what he can to ease the hardships she suffers at work. revelation of Rahmat's secret changes both their lives.Baran is a 2001 Iranian film directed by Majid Majidi, based on an original script by Majid Majidi. The movie is set during recent times in which there are a large number of Afghan refugees living on the outskirts of Tehran. Almost a silent movie, Baran won a number of awards both nationally and internationally for the director and writer Majid Majidi."
3616,4965,270259,31064.0,"Business of Strangers, The (2001)",Action|Drama|Thriller,A dark thriller about a successful businesswoman and her young assistant who toy with a slow-witted businessman while stuck at an airport hotel.
3617,4966,50539,31682.0,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller,"While on a boating trip, Scott Carey is exposed to a radioactive cloud. Nothing seems amiss at first, but several months later Scott realizes that he's shrunk in height by several inches. He sees a doctor, who admits that he's baffled. As Scott continues to shrink, decreasing to three feet tall, he becomes bitter, and lashes out at his wife, Louise. He begins to fear a cure will never be found -- since even as he becomes a national sensation, he's still shrinking."
3618,4967,283509,8342.0,No Man's Land (2001),Drama|War,"Two soldiers from opposite sites get stuck between the front lines in the same trench. The UN is asked to free them and both sides agree on a ceasefire, but will they stick to it?"
3619,4969,37515,4886.0,And Then There Were None (1945),Crime|Mystery,"Ten strangers are summoned to a remote island and while they are waiting for the mysterious host to appear, a recording levels serious accusations at each of the guests. Soon they start being murdered, one by one. As the survivors try to keep their wits, they reach a disturbing conclusion: one of them must be the killer."
